x,y,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY_FLAG,LOCAL_DAY,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_DATE,MAX_TEMPERATURE_FLAG,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,MIN_TEMPERATURE,TOTAL_PRECIPITATION,PROVINCE_CODE,MAX_REL_HUMIDITY,STATION_NAME,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,LOCAL_MONTH,ID,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE,TOTAL_SNOW,HEATING_DEGREE_DAYS
-114.00029722222222,51.10944722222222,,28,,2,,,M,0,,3031094,2016-12-02 00:00:00,,-3.4,,,2016,-11,0.3,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.2,,48,3,,,,4.2,,21.4
-114.00029722222222,51.10944722222222,,26,,3,,,M,0,,3031094,2016-12-03 00:00:00,,-1.3,,,2016,-7.6,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.3,,43,2,,,,5.1,,19.3
-114.00029722222222,51.10944722222222,,35,,4,,,M,0,,3031094,2016-12-04 00:00:00,,-6.9,,,2016,-11.9,3.2,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.4,,46,0,T,,,-1.8,,24.9
-114.00029722222222,51.10944722222222,,34,,5,,,M,0,,3031094,2016-12-05 00:00:00,,-14.9,,,2016,-19.3,0.2,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.5,,46,4,,,,-10.5,,32.9
-114.00029722222222,51.10944722222222,,35,,6,,,M,0,,3031094,2016-12-06 00:00:00,,-19.9,,,2016,-21.6,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.6,,44,4,,,,-18.2,,37.9
-114.00029722222222,51.10944722222222,,34,,7,,,M,0,,3031094,2016-12-07 00:00:00,,-22,,,2016,-25.2,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.7,,37,4,,,,-18.7,,40
-114.00029722222222,51.10944722222222,,0,,8,,,M,0,,3031094,2016-12-08 00:00:00,,-22.4,,,2016,-26.3,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.8,,0,4,,,,-18.4,,40.4
-114.00029722222222,51.10944722222222,,0,,9,,,M,0,,3031094,2016-12-09 00:00:00,,-22.3,,,2016,-24.6,0.2,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.9,,0,3,,,,-20,,40.3
-114.00029722222222,51.10944722222222,,0,,10,,,M,0,,3031094,2016-12-10 00:00:00,,-21.3,,,2016,-24.2,0.2,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.10,,0,4,,,,-18.3,,39.3
-114.00029722222222,51.10944722222222,,0,,11,,,M,0,,3031094,2016-12-11 00:00:00,,-19.9,,,2016,-24,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.11,,0,4,,,,-15.8,,37.9
-114.00029722222222,51.10944722222222,,30,,12,,,M,0,,3031094,2016-12-12 00:00:00,,-15,,,2016,-20.3,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.12,,44,4,,,,-9.7,,33
-114.00029722222222,51.10944722222222,,32,,13,,,M,0,,3031094,2016-12-13 00:00:00,,-15.1,,,2016,-20.7,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.13,,41,4,,,,-9.4,,33.1
-114.00029722222222,51.10944722222222,,0,,14,,,M,0,,3031094,2016-12-14 00:00:00,,-14.8,,,2016,-21.4,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.14,,0,4,,,,-8.1,,32.8
-114.00029722222222,51.10944722222222,,0,,15,,,M,0,,3031094,2016-12-15 00:00:00,,-18.1,,,2016,-21.6,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.15,,0,4,,,,-14.5,,36.1
-114.00029722222222,51.10944722222222,,0,,16,,,M,0,,3031094,2016-12-16 00:00:00,,-21.5,,,2016,-25.4,0.4,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.16,,0,5,,,,-17.6,,39.5
-114.00029722222222,51.10944722222222,,28,,17,,,M,0,,3031094,2016-12-17 00:00:00,,-15.5,,,2016,-23.9,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.17,,43,5,,,,-7,,33.5
-114.00029722222222,51.10944722222222,,26,,18,,,M,0,,3031094,2016-12-18 00:00:00,,-4.1,,,2016,-8.7,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.18,,69,5,,,,0.5,,22.1
-114.00029722222222,51.10944722222222,,27,,19,,,M,0,,3031094,2016-12-19 00:00:00,,-0.8,,,2016,-3.2,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.19,,83,3,,,,1.6,,18.8
-114.00029722222222,51.10944722222222,,28,,20,,,M,0,,3031094,2016-12-20 00:00:00,,-0.4,,,2016,-4.6,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.20,,57,0,T,,,3.9,,18.4
-114.00029722222222,51.10944722222222,,27,,21,,,M,0,,3031094,2016-12-21 00:00:00,,-1.4,,,2016,-7.9,0.4,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.21,,50,1,,,,5.2,,19.4
-114.00029722222222,51.10944722222222,,25,,22,,,M,0,,3031094,2016-12-22 00:00:00,,1.8,,,2016,-3.7,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.22,,44,1,,,,7.3,,16.2
-114.00029722222222,51.10944722222222,,0,,23,,,M,0,,3031094,2016-12-23 00:00:00,,-5.6,,,2016,-10,6.3,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.23,,0,1,,,,-1.2,,23.6
-114.00029722222222,51.10944722222222,,0,,24,,,M,0,,3031094,2016-12-24 00:00:00,,-11.7,,,2016,-15.9,5.9,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.24,,0,10,,,,-7.4,,29.7
-114.00029722222222,51.10944722222222,,0,,25,,,M,0,,3031094,2016-12-25 00:00:00,,-19.5,,,2016,-24.1,0.5,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.25,,0,17,,,,-14.9,,37.5
-114.00029722222222,51.10944722222222,,24,,26,,,M,0,,3031094,2016-12-26 00:00:00,,-13.6,,,2016,-24.6,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.26,,35,15,,,,-2.6,,31.6
-114.00029722222222,51.10944722222222,,27,,27,,,M,0,,3031094,2016-12-27 00:00:00,,-3.6,,,2016,-7.4,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.27,,69,14,,,,0.2,,21.6
-114.00029722222222,51.10944722222222,,27,,28,,,M,0,,3031094,2016-12-28 00:00:00,,-4,,,2016,-8.1,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.28,,67,3,,,,0.2,,22
-114.00029722222222,51.10944722222222,,27,,29,,,M,0,,3031094,2016-12-29 00:00:00,,-6.9,,,2016,-12.2,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.29,,41,2,,,,-1.5,,24.9
-114.00029722222222,51.10944722222222,,34,,30,,,M,0,,3031094,2016-12-30 00:00:00,,-5.9,,,2016,-10.7,0,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.30,,37,2,,,,-1.1,,23.9
-114.00029722222222,51.10944722222222,,0,,31,,,M,0,,3031094,2016-12-31 00:00:00,,-8.9,,,2016,-14.1,1.7,AB,,CALGARY INT'L CS,M,,12,3031094.2016.12.31,,0,2,,,,-3.6,,26.9
-114.00029722222222,51.10944722222222,,1,,1,,,M,0,,3031094,2017-01-01 00:00:00,,-13.3,,,2017,-18.7,1.1,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.1,,41,7,,,,-7.9,,31.3
-114.00029722222222,51.10944722222222,,0,,2,,,M,0,,3031094,2017-01-02 00:00:00,,-20.6,,,2017,-26.3,0.5,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.2,,0,6,,,,-14.8,,38.6
-114.00029722222222,51.10944722222222,,0,,3,,,M,0,,3031094,2017-01-03 00:00:00,,-19.9,,,2017,-23.5,0.2,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.3,,0,7,,,,-16.2,,37.9
-114.00029722222222,51.10944722222222,,34,,4,,,M,0,,3031094,2017-01-04 00:00:00,,-13.4,,,2017,-18.3,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.4,,43,6,,,,-8.4,,31.4
-114.00029722222222,51.10944722222222,,0,,5,,,M,0,,3031094,2017-01-05 00:00:00,,-10.5,,,2017,-17,0.6,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.5,,0,7,,,,-4,,28.5
-114.00029722222222,51.10944722222222,,0,,6,,,M,0,,3031094,2017-01-06 00:00:00,,-14,,,2017,-17.9,1.1,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.6,,0,8,,,,-10.1,,32
-114.00029722222222,51.10944722222222,,32,,7,,,M,0,,3031094,2017-01-07 00:00:00,,-17.6,,,2017,-19.8,0.2,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.7,,39,10,,,,-15.3,,35.6
-114.00029722222222,51.10944722222222,,0,,8,,,M,0,,3031094,2017-01-08 00:00:00,,-18.8,,,2017,-20,0.2,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.8,,0,8,,,,-17.6,,36.8
-114.00029722222222,51.10944722222222,,35,,9,,,M,0,,3031094,2017-01-09 00:00:00,,-21.9,,,2017,-23.8,4,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.9,,33,12,,,,-20,,39.9
-114.00029722222222,51.10944722222222,,4,,10,,,M,0,,3031094,2017-01-10 00:00:00,,-21,,,2017,-25.5,0.7,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.10,,44,12,,,,-16.4,,39
-114.00029722222222,51.10944722222222,,33,,11,,,M,0,,3031094,2017-01-11 00:00:00,,-16,,,2017,-24.6,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.11,,48,11,,,,-7.3,,34
-114.00029722222222,51.10944722222222,,28,,12,,,M,0,,3031094,2017-01-12 00:00:00,,-11.9,,,2017,-20.3,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.12,,44,9,,,,-3.4,,29.9
-114.00029722222222,51.10944722222222,,28,,13,,,M,0,,3031094,2017-01-13 00:00:00,,-9,,,2017,-14.4,0.3,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.13,,33,9,,,,-3.5,,27
-114.00029722222222,51.10944722222222,,27,,14,,,M,0,,3031094,2017-01-14 00:00:00,,-4.7,,,2017,-14.6,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.14,,46,8,,,,5.3,,22.7
-114.00029722222222,51.10944722222222,,27,,15,,,M,0,,3031094,2017-01-15 00:00:00,,1.5,,,2017,-3.2,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.15,,48,9,,,,6.2,,16.5
-114.00029722222222,51.10944722222222,,26,,16,,,M,0,,3031094,2017-01-16 00:00:00,,0.3,,,2017,-7.1,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.16,,32,8,,,,7.7,,17.7
-114.00029722222222,51.10944722222222,,23,,17,,,M,0,,3031094,2017-01-17 00:00:00,,5.6,,,2017,0.7,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.17,,44,7,,,,10.5,,12.4
-114.00029722222222,51.10944722222222,,11,,18,,,M,0,,3031094,2017-01-18 00:00:00,,2.1,,,2017,-4.2,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.18,,32,2,,,,8.3,,15.9
-114.00029722222222,51.10944722222222,,28,,19,,,M,0,,3031094,2017-01-19 00:00:00,,3.2,,,2017,-1.9,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.19,,52,2,,,,8.3,,14.8
-114.00029722222222,51.10944722222222,,0,,20,,,M,0,,3031094,2017-01-20 00:00:00,,-0.8,,,2017,-8.9,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.20,,0,0,T,,,7.4,,18.8
-114.00029722222222,51.10944722222222,,0,,21,,,M,0,,3031094,2017-01-21 00:00:00,,-5.1,,,2017,-11.1,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.21,,0,0,T,,,1,,23.1
-114.00029722222222,51.10944722222222,,0,,22,,,M,0,,3031094,2017-01-22 00:00:00,,-4.9,,,2017,-6.4,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.22,,0,1,,,,-3.4,,22.9
-114.00029722222222,51.10944722222222,,0,,23,,,M,0,,3031094,2017-01-23 00:00:00,,-5.7,,,2017,-7.7,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.23,,0,1,,,,-3.6,,23.7
-114.00029722222222,51.10944722222222,,0,,24,,,M,0,,3031094,2017-01-24 00:00:00,,-6,,,2017,-12.5,0.2,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.24,,0,1,,,,0.5,,24
-114.00029722222222,51.10944722222222,,0,,25,,,M,0,,3031094,2017-01-25 00:00:00,,-3.6,,,2017,-8.7,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.25,,0,0,T,,,1.5,,21.6
-114.00029722222222,51.10944722222222,,0,,26,,,M,0,,3031094,2017-01-26 00:00:00,,-2.5,,,2017,-9.4,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.26,,0,0,T,,,4.5,,20.5
-114.00029722222222,51.10944722222222,,28,,27,,,M,0,,3031094,2017-01-27 00:00:00,,-1.2,,,2017,-9.1,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.27,,57,0,T,,,6.7,,19.2
-114.00029722222222,51.10944722222222,,26,,28,,,M,0,,3031094,2017-01-28 00:00:00,,7.4,,,2017,4.9,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.28,,65,0,T,,,9.9,,10.6
-114.00029722222222,51.10944722222222,,26,,29,,,M,0,,3031094,2017-01-29 00:00:00,,8.5,,,2017,3.6,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.29,,83,1,,,,13.3,,9.5
-114.00029722222222,51.10944722222222,,26,,30,,,M,0,,3031094,2017-01-30 00:00:00,,-0.1,,,2017,-5.1,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.30,,65,1,,,,4.9,,18.1
-114.00029722222222,51.10944722222222,,36,,31,,,M,0,,3031094,2017-01-31 00:00:00,,-8.9,,,2017,-13,0,AB,,CALGARY INT'L CS,M,,1,3031094.2017.1.31,,46,1,,,,-4.7,,26.9
-114.00029722222222,51.10944722222222,,32,,1,,,M,0,,3031094,2017-02-01 00:00:00,,-10.1,,,2017,-12.9,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.1,,39,0,T,,,-7.3,,28.1
-114.00029722222222,51.10944722222222,,0,,2,,,M,0,,3031094,2017-02-02 00:00:00,,-11.2,,,2017,-16.3,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.2,,0,1,,,,-6,,29.2
-114.00029722222222,51.10944722222222,,34,,3,,,M,0,,3031094,2017-02-03 00:00:00,,-15,,,2017,-18.8,1.7,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.3,,32,0,T,,,-11.2,,33
-114.00029722222222,51.10944722222222,,0,,4,,,M,0,,3031094,2017-02-04 00:00:00,,-16.2,,,2017,-18.1,2,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.4,,0,4,,,,-14.3,,34.2
-114.00029722222222,51.10944722222222,,0,,5,,,M,0,,3031094,2017-02-05 00:00:00,,-18.1,,,2017,-20,7.4,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.5,,0,7,,,,-16.1,,36.1
-114.00029722222222,51.10944722222222,,0,,6,,,M,0,,3031094,2017-02-06 00:00:00,,-23.3,,,2017,-26.6,6.7,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.6,,0,14,,,,-19.9,,41.3
-114.00029722222222,51.10944722222222,,0,,7,,,M,0,,3031094,2017-02-07 00:00:00,,-25.5,,,2017,-30.2,0.2,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.7,,0,17,,,,-20.8,,43.5
-114.00029722222222,51.10944722222222,,0,,8,,,M,0,,3031094,2017-02-08 00:00:00,,-22.4,,,2017,-30.7,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.8,,0,16,,,,-14,,40.4
-114.00029722222222,51.10944722222222,,0,,9,,,M,0,,3031094,2017-02-09 00:00:00,,-12.1,,,2017,-16.4,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.9,,0,16,,,,-7.8,,30.1
-114.00029722222222,51.10944722222222,,28,,10,,,M,0,,3031094,2017-02-10 00:00:00,,-6.6,,,2017,-18,0.5,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.10,,46,15,,,,4.8,,24.6
-114.00029722222222,51.10944722222222,,31,,11,,,M,0,,3031094,2017-02-11 00:00:00,,-2.3,,,2017,-6.1,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.11,,69,14,,,,1.6,,20.3
-114.00029722222222,51.10944722222222,,27,,12,,,M,0,,3031094,2017-02-12 00:00:00,,0.6,,,2017,-4.7,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.12,,65,13,,,,5.8,,17.4
-114.00029722222222,51.10944722222222,,28,,13,,,M,0,,3031094,2017-02-13 00:00:00,,3.8,,,2017,-0.6,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.13,,54,7,,,,8.1,,14.2
-114.00029722222222,51.10944722222222,,0,,14,,,M,0,,3031094,2017-02-14 00:00:00,,2.9,,,2017,-5.7,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.14,,0,5,,,,11.5,,15.1
-114.00029722222222,51.10944722222222,,26,,15,,,M,0,,3031094,2017-02-15 00:00:00,,6.5,,,2017,-2.6,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.15,,39,3,,,,15.6,,11.5
-114.00029722222222,51.10944722222222,,30,,16,,,M,0,,3031094,2017-02-16 00:00:00,,6.2,,,2017,-1.5,0.6,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.16,,48,0,T,,,13.9,,11.8
-114.00029722222222,51.10944722222222,,28,,17,,,M,0,,3031094,2017-02-17 00:00:00,,4.8,,,2017,-0.4,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.17,,39,1,,,,10,,13.2
-114.00029722222222,51.10944722222222,,0,,18,,,M,0,,3031094,2017-02-18 00:00:00,,-2,,,2017,-5.5,2.1,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.18,,0,1,,,,1.6,,20
-114.00029722222222,51.10944722222222,,0,,19,,,M,0,,3031094,2017-02-19 00:00:00,,-1.6,,,2017,-4.2,0.2,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.19,,0,2,,,,1,,19.6
-114.00029722222222,51.10944722222222,,0,,20,,,M,0,,3031094,2017-02-20 00:00:00,,-4,,,2017,-7.5,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.20,,0,1,,,,-0.4,,22
-114.00029722222222,51.10944722222222,,0,,21,,,M,0,,3031094,2017-02-21 00:00:00,,-1.4,,,2017,-4.7,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.21,,0,0,T,,,1.9,,19.4
-114.00029722222222,51.10944722222222,,34,,22,,,M,0,,3031094,2017-02-22 00:00:00,,-4.2,,,2017,-6.8,0.5,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.22,,43,1,,,,-1.6,,22.2
-114.00029722222222,51.10944722222222,,0,,23,,,M,0,,3031094,2017-02-23 00:00:00,,-5.4,,,2017,-8.5,0.3,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.23,,0,0,T,,,-2.2,,23.4
-114.00029722222222,51.10944722222222,,0,,24,,,M,0,,3031094,2017-02-24 00:00:00,,-8.8,,,2017,-11.4,2,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.24,,0,0,T,,,-6.1,,26.8
-114.00029722222222,51.10944722222222,,36,,25,,,M,0,,3031094,2017-02-25 00:00:00,,-7.6,,,2017,-12.2,0.5,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.25,,32,4,,,,-3,,25.6
-114.00029722222222,51.10944722222222,,33,,26,,,M,0,,3031094,2017-02-26 00:00:00,,-10,,,2017,-13.8,0.3,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.26,,41,4,,,,-6.2,,28
-114.00029722222222,51.10944722222222,,0,,27,,,M,0,,3031094,2017-02-27 00:00:00,,-12.5,,,2017,-16.7,0.2,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.27,,0,5,,,,-8.2,,30.5
-114.00029722222222,51.10944722222222,,0,,28,,,M,0,,3031094,2017-02-28 00:00:00,,-10.4,,,2017,-15.1,0,AB,,CALGARY INT'L CS,M,,2,3031094.2017.2.28,,0,4,,,,-5.6,,28.4
-114.00029722222222,51.10944722222222,,2,,1,,,M,0,,3031094,2017-03-01 00:00:00,,-6.4,,,2017,-13.2,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.1,,39,4,,,,0.5,,24.4
-114.00029722222222,51.10944722222222,,0,,2,,,M,0,,3031094,2017-03-02 00:00:00,,-5.2,,,2017,-12.7,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.2,,0,3,,,,2.4,,23.2
-114.00029722222222,51.10944722222222,,23,,3,,,M,0,,3031094,2017-03-03 00:00:00,,1.7,,,2017,-6.3,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.3,,48,4,,,,9.6,,16.3
-114.00029722222222,51.10944722222222,,36,,4,,,M,0,,3031094,2017-03-04 00:00:00,,-8,,,2017,-12.5,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.4,,39,1,,,,-3.4,,26
-114.00029722222222,51.10944722222222,,0,,5,,,M,0,,3031094,2017-03-05 00:00:00,,-11.8,,,2017,-13.4,1.4,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.5,,0,1,,,,-10.2,,29.8
-114.00029722222222,51.10944722222222,,0,,6,,,M,0,,3031094,2017-03-06 00:00:00,,-13.4,,,2017,-16.4,0.2,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.6,,0,1,,,,-10.4,,31.4
-114.00029722222222,51.10944722222222,,0,,7,,,M,0,,3031094,2017-03-07 00:00:00,,-13.6,,,2017,-16.8,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.7,,0,2,,,,-10.3,,31.6
-114.00029722222222,51.10944722222222,,0,,8,,,M,0,,3031094,2017-03-08 00:00:00,,-17.3,,,2017,-20.4,3.9,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.8,,0,7,,,,-14.1,,35.3
-114.00029722222222,51.10944722222222,,0,,9,,,M,0,,3031094,2017-03-09 00:00:00,,-20.3,,,2017,-22.8,1.4,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.9,,0,7,,,,-17.7,,38.3
-114.00029722222222,51.10944722222222,,0,,10,,,M,0,,3031094,2017-03-10 00:00:00,,-19,,,2017,-20.9,1.4,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.10,,0,14,,,,-17,,37
-114.00029722222222,51.10944722222222,,0,,11,,,M,0,,3031094,2017-03-11 00:00:00,,-18.8,,,2017,-21.9,0.4,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.11,,0,12,,,,-15.6,,36.8
-114.00029722222222,51.10944722222222,,17,,12,,,M,0,,3031094,2017-03-12 00:00:00,,-16.1,,,2017,-19.4,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.12,,32,11,,,,-12.8,,34.1
-114.00029722222222,51.10944722222222,,28,,13,,,M,0,,3031094,2017-03-13 00:00:00,,-4.1,,,2017,-16.2,0.3,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.13,,33,10,,,,8.1,,22.1
-114.00029722222222,51.10944722222222,,15,,14,,,M,0,,3031094,2017-03-14 00:00:00,,3.5,,,2017,-1.8,0.2,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.14,,33,6,,,,8.7,,14.5
-114.00029722222222,51.10944722222222,,3,,15,,,M,0,,3031094,2017-03-15 00:00:00,,6.2,,,2017,-2.6,0.3,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.15,,46,1,,,,15,,11.8
-114.00029722222222,51.10944722222222,,2,,16,,,M,0,,3031094,2017-03-16 00:00:00,,3.5,,,2017,-2.1,0.7,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.16,,46,1,,,,9,,14.5
-114.00029722222222,51.10944722222222,,18,,17,,,M,0,,3031094,2017-03-17 00:00:00,,0.4,,,2017,-5.2,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.17,,37,1,,,,5.9,,17.6
-114.00029722222222,51.10944722222222,,28,,18,,,M,0,,3031094,2017-03-18 00:00:00,,5.9,,,2017,-4.1,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.18,,70,1,,,,15.9,,12.1
-114.00029722222222,51.10944722222222,,27,,19,,,M,0,,3031094,2017-03-19 00:00:00,,-0.5,,,2017,-5.2,0.2,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.19,,54,1,,,,4.3,,18.5
-114.00029722222222,51.10944722222222,,14,,20,,,M,0,,3031094,2017-03-20 00:00:00,,-2.7,,,2017,-6.3,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.20,,32,1,,,,1,,20.7
-114.00029722222222,51.10944722222222,,18,,21,,,M,0,,3031094,2017-03-21 00:00:00,,0.7,,,2017,-4.5,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.21,,50,0,T,,,5.9,,17.3
-114.00029722222222,51.10944722222222,,31,,22,,,M,0,,3031094,2017-03-22 00:00:00,,6.1,,,2017,-1.6,1,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.22,,48,0,T,,,13.7,,11.9
-114.00029722222222,51.10944722222222,,27,,23,,,M,0,,3031094,2017-03-23 00:00:00,,4,,,2017,-2.7,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.23,,50,1,,,,10.6,,14
-114.00029722222222,51.10944722222222,,19,,24,,,M,0,,3031094,2017-03-24 00:00:00,,5.2,,,2017,-3.5,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.24,,43,1,,,,13.9,,12.8
-114.00029722222222,51.10944722222222,,27,,25,,,M,0,,3031094,2017-03-25 00:00:00,,5.7,,,2017,-1,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.25,,44,1,,,,12.4,,12.3
-114.00029722222222,51.10944722222222,,13,,26,,,M,0,,3031094,2017-03-26 00:00:00,,2.7,,,2017,-4.3,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.26,,35,1,,,,9.6,,15.3
-114.00029722222222,51.10944722222222,,3,,27,,,M,0,,3031094,2017-03-27 00:00:00,,5.7,,,2017,-0.5,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.27,,32,1,,,,11.9,,12.3
-114.00029722222222,51.10944722222222,,30,,28,,,M,0,,3031094,2017-03-28 00:00:00,,4.8,,,2017,-1.9,0,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.28,,41,0,T,,,11.5,,13.2
-114.00029722222222,51.10944722222222,,18,,29,,,M,0,,3031094,2017-03-29 00:00:00,,4.5,,,2017,-2.2,0.5,AB,,CALGARY INT'L CS,M,,3,3031094.2017.3.29,,37,0,T,,,11.1,,13.5
